start	end	locality_key	plot	life_condition	coordinates	_coordinates_latitude	_coordinates_longitude	_coordinates_altitude	_coordinates_precision	person_key	tree_number	sampled	photo_tree	tree_diameter_category	tree_heigth	tree_nodes	tree_health	tree_health/healthy	tree_health/ozone	tree_health/fungi	tree_health/drougth	tree_health/worm	tree_health/insect	tree_health/acid_rain	tree_health/other	ozone_damage_percentage	ozone_damage_percentage/less_10	ozone_damage_percentage/10-40	ozone_damage_percentage/50	ozone_damage_percentage/50-70	ozone_damage_percentage/70-100	ozone_damage_percentage/option_6	other_damages_percentage	other_damages_percentage/less_10	other_damages_percentage/10-40	other_damages_percentage/50	other_damages_percentage/50-70	other_damages_percentage/70-100	other_damages_percentage/option_6	photo_health	bud	photo_bud	branch_nodes	nodes_with_leaves	photo_branch	cones	cone_sex	photo_cones	tree_exposition	surronding_vegetation	surronding_vegetation/fir	surronding_vegetation/pine	surronding_vegetation/oak	surronding_vegetation/bush	surronding_vegetation/grass	surronding_vegetation/other	reforested	reforestation_code	__version__	_version_	_Se_colectaron_ac_culas	_id	_uuid	_submission_time	_validation_status	_index							
2020-12-20T14:08:25.817-06:00	2021-01-14T00:04:52.199-06:00	PN	38	alive	19.2832875 -99.3161686 3215.35041492898 4.75	19.2832875	-99.3161686	3215.350415	4.75	E	168	yes	1608494985728.jpg	1_cm	1.2	9	ozone	0	1	0	0	0	0	0	0	less_10	1	0	0	0	0	0								1608495010940.jpg	closed	1608495018805.jpg	5	5	1608495030755.jpg	no			cover	fir grass bush other	1	0	0	1	1	1	no		vXUqLb5yRUz3beTZ5RH2Po	ve2Ra7B3R6qR3ReDevQ9eJ		8444	1a12a6f0-cdb6-4127-8a43-5df866121401	2020-12-20T22:56:58		1487	0	0	0	1	0	0	0
2020-12-20T11:46:45.347-06:00	2021-01-14T00:05:22.794-06:00	PN	35	alive	19.2958114 -99.3190602 3095.583511107601 4.9	19.2958114	-99.3190602	3095.583511	4.9	E	164	yes	1608486453254.jpg	1_cm	1.1	6	ozone	0	1	0	0	0	0	0	0	less_10	1	0	0	0	0	0								1608486487006.jpg	closed	1608486497117.jpg	4	4	1608486519620.jpg	no			cover	fir grass	1	0	0	0	1	0	yes	NP	vXUqLb5yRUz3beTZ5RH2Po	ve2Ra7B3R6qR3ReDevQ9eJ		8436	7c84b487-1a66-4e09-8b93-75a4859ac539	2020-12-20T22:56:38		1488	0	0	0	1	0	0	0
2020-12-20T13:24:03.042-06:00	2021-01-14T00:05:34.396-06:00	PN	38	alive	19.283302 -99.3161403 3244.6439664699137 4.824	19.283302	-99.3161403	3244.643966	4.824	E	165	yes	1608492299668.jpg	2_cm	2	10	ozone	0	1	0	0	0	0	0	0	less_10	1	0	0	0	0	0								1608492352985.jpg	closed	1608492368346.jpg	5	5	1608492397265.jpg	no			cover	fir grass other	1	0	0	0	1	1	no		vXUqLb5yRUz3beTZ5RH2Po	ve2Ra7B3R6qR3ReDevQ9eJ		8978	1ad3326d-713f-440a-a2fe-935967342c6a	2020-12-21T22:51:25		1489	0	0	0	1	0	0	0
2020-12-20T13:31:27.364-06:00	2021-01-25T19:53:57.273-06:00	PN	38	alive	19.2833214 -99.3161 3232.6542194606736 4.997	19.2833214	-99.3161	3232.654219	4.997	E	166	yes	1608492740335.jpg	40_cm	25		ozone	0	1	0	0	0	0	0	0	less_10	1	0	0	0	0	0								1608492777158.jpg	closed	1608492795747.jpg	25	20	1608492836771.jpg	not_sure			cover	fir bush	1	0	0	1	0	0	no		vXUqLb5yRUz3beTZ5RH2Po	ve2Ra7B3R6qR3ReDevQ9eJ		8979	925a653f-36bc-4ec9-8ce6-c0c18f6ca641	2020-12-21T22:51:36		1490	0	0	0	1	0	0	0
2020-12-20T13:39:47.205-06:00	2021-01-14T00:07:26.019-06:00	PN	38	alive	19.2835923 -99.3160538 3294.5321323787794 4.9	19.2835923	-99.3160538	3294.532132	4.9	E	167	yes	1608493242299.jpg	1_cm	0.45	9	ozone	0	1	0	0	0	0	0	0	less_10	1	0	0	0	0	0								1608493283356.jpg	closed	1608493338184.jpg	4	4	1608493352630.jpg	no			cover	fir grass other bush	1	0	0	1	1	1	no		vXUqLb5yRUz3beTZ5RH2Po	ve2Ra7B3R6qR3ReDevQ9eJ		8980	e26591f5-9426-447a-9f8d-ee5cc20a0b5d	2020-12-21T22:51:44		1491	0	0	0	1	0	0	0
2020-12-20T14:25:15.449-06:00	2021-01-14T00:07:38.501-06:00	PN	38	alive	19.2832664 -99.3161586 3239.689153984189 4.9	19.2832664	-99.3161586	3239.689154	4.9	E	169	yes	1608495949094.jpg	0.5_cm	0.8	8	ozone	0	1	0	0	0	0	0	0	less_10	1	0	0	0	0	0								1608495982708.jpg	closed	1608496032871.jpg	2	2	1608496052470.jpg	no			cover	bush grass other fir	1	0	0	1	1	1	no		vXUqLb5yRUz3beTZ5RH2Po	ve2Ra7B3R6qR3ReDevQ9eJ		8446	5bc06cb1-eef2-401f-9d73-1de66af2aef7	2020-12-20T22:57:08		1492	0	0	0	1	0	0	0
2020-12-20T14:27:47.724-06:00	2021-01-14T00:07:48.724-06:00	PN	38	alive	19.2833416 -99.3160531 3235.512137413025 4.9	19.2833416	-99.3160531	3235.512137	4.9	E	170	yes	1608496100735.jpg	2_cm	2.5	9	ozone	0	1	0	0	0	0	0	0	less_10	1	0	0	0	0	0								1608496158802.jpg	closed	1608496173203.jpg	5	5	1608496196664.jpg	no			cover	fir grass other bush	1	0	0	1	1	1	no		vXUqLb5yRUz3beTZ5RH2Po	ve2Ra7B3R6qR3ReDevQ9eJ		8983	0a0443a9-6b2b-40dc-a3b8-a83cc0366fc4	2020-12-21T22:52:08		1493	0	0	0	1	0	0	0
2020-12-20T14:30:07.839-06:00	2021-01-14T00:08:01.194-06:00	PN	38	alive	19.2831614 -99.3162822 3257.6108112279326 4.9	19.2831614	-99.3162822	3257.610811	4.9	E	171	yes	1608496248291.jpg	30_cm	7	12	ozone	0	1	0	0	0	0	0	0	50	0	0	1	0	0	0								1608496291198.jpg	closed	1608496311081.jpg	11	7	1608496354449.jpg	no			cover	fir grass other bush	1	0	0	1	1	1	no		vXUqLb5yRUz3beTZ5RH2Po	ve2Ra7B3R6qR3ReDevQ9eJ		8985	1ef86e98-951a-452a-bec5-d06750278756	2020-12-21T22:52:19		1494	0	0	0	1	0	0	0
2020-12-20T14:32:44.812-06:00	2021-01-14T00:08:12.709-06:00	PN	38	alive	19.2832853 -99.316104 3254.4535432402045 4.935	19.2832853	-99.316104	3254.453543	4.935	E	172	yes	1608496413486.jpg	2_cm	1.2	8	ozone	0	1	0	0	0	0	0	0	less_10	1	0	0	0	0	0								1608496437180.jpg	closed	1608496443874.jpg	3	3	1608496463652.jpg	no			cover	fir bush grass other	1	0	0	1	1	1	no		vXUqLb5yRUz3beTZ5RH2Po	ve2Ra7B3R6qR3ReDevQ9eJ		8994	2e0d7f90-a0e8-48a8-a6a9-012c6a73daa1	2020-12-21T22:53:18		1495	0	0	0	1	0	0	0
2020-12-20T14:34:37.365-06:00	2021-01-14T00:08:27.663-06:00	PN	38	alive	19.2833487 -99.3161103 3252.4694553855807 4.45	19.2833487	-99.3161103	3252.469455	4.45	E	173	yes	1608496559085.jpg	6_cm	3	11	ozone	0	1	0	0	0	0	0	0	less_10	1	0	0	0	0	0								1608496595141.jpg	closed	1608496663335.jpg	4	4	1608496688074.jpg	no			cover	fir bush grass other	1	0	0	1	1	1	no		vXUqLb5yRUz3beTZ5RH2Po	ve2Ra7B3R6qR3ReDevQ9eJ		8997	90d7f101-c2ec-4673-8289-1b321735fbf2	2020-12-21T22:53:28		1496	0	0	0	1	0	0	0
2020-12-20T14:38:18.792-06:00	2021-01-14T00:08:40.141-06:00	PN	38	alive	19.2833253 -99.3161053 3235.2360728764907 4.984	19.2833253	-99.3161053	3235.236073	4.984	E	174	yes	1608496750475.jpg	6_cm	2.8	8	ozone	0	1	0	0	0	0	0	0	less_10	1	0	0	0	0	0								1608496780811.jpg	closed	1608496788847.jpg	6	6	1608496809677.jpg	no			cover	fir bush grass other	1	0	0	1	1	1	no		vXUqLb5yRUz3beTZ5RH2Po	ve2Ra7B3R6qR3ReDevQ9eJ		8999	ab713d43-01fd-48e0-9e78-cb08a5865db7	2020-12-21T22:53:40		1497	0	0	0	1	0	0	0
2020-12-20T14:40:19.451-06:00	2021-01-14T00:08:51.322-06:00	PN	38	alive	19.2833129 -99.3160635 3252.5212753778324 4.743	19.2833129	-99.3160635	3252.521275	4.743	E	175	yes	1608496873714.jpg	6_cm	3.5	12	ozone	0	1	0	0	0	0	0	0	less_10	1	0	0	0	0	0								1608496913831.jpg	closed	1608496920931.jpg	6	5	1608496953688.jpg	no			cover	fir bush grass other	1	0	0	1	1	1	no		vXUqLb5yRUz3beTZ5RH2Po	ve2Ra7B3R6qR3ReDevQ9eJ		9002	46bc91e6-6389-4b57-98c2-c1679b60a0a6	2020-12-21T22:53:53		1498	0	0	0	1	0	0	0
2020-12-20T14:52:46.676-06:00	2021-01-14T00:09:02.713-06:00	PN	38	alive	19.283196 -99.3160515 3252.108530648984 4.9	19.283196	-99.3160515	3252.108531	4.9	E	177	yes	1608497666863.jpg	1_cm	0.5	7	ozone	0	1	0	0	0	0	0	0	less_10	1	0	0	0	0	0								1608497709264.jpg	closed	1608497727809.jpg	3	3	1608497747163.jpg	no			cover	grass bush other	0	0	0	1	1	1	no		vXUqLb5yRUz3beTZ5RH2Po	ve2Ra7B3R6qR3ReDevQ9eJ		9007	1dca9b7b-37d6-4932-94e3-8bb630763e2f	2020-12-21T22:54:13		1499	0	0	0	1	0	0	0
2020-12-17T13:45:21.156-06:00	2021-01-14T00:09:15.060-06:00	PN	41	alive	19.274913 -99.3081619 3453.080053318292 4.9	19.274913	-99.3081619	3453.080053	4.9	E	178	yes	1608568092830.jpg	10_cm	5	15	ozone	0	1	0	0	0	0	0	0	less_10	1	0	0	0	0	0								1608568166481.jpg	closed	1608568195417.jpg	5	5	1608568230509.jpg	no			cover	pine grass	0	1	0	0	1	0	no		vXUqLb5yRUz3beTZ5RH2Po	ve2Ra7B3R6qR3ReDevQ9eJ		9010	9b620a4d-8d51-45fc-85b5-99e1f24edf93	2020-12-21T22:54:23		1500	0	0	0	1	0	0	0
2020-12-20T10:43:12.600-06:00	2021-01-15T14:51:40.005-06:00	PN	41	alive	19.2750151 -99.3080191 3415.8528073411435 4.78	19.2750151	-99.3080191	3415.852807	4.78	E	179	yes	1608568322982.jpg	0.5_cm	1	5	healthy	1	0	0	0	0	0	0	0															1608568370047.jpg	closed	1608568411123.jpg	2	2	1608568431980.jpg	no			cover	pine grass	0	1	0	0	1	0	no		vXUqLb5yRUz3beTZ5RH2Po	ve2Ra7B3R6qR3ReDevQ9eJ		9012	f3e978e7-0aae-4979-8a14-68992cc0dd2c	2020-12-21T22:54:35		1501	0	0	0	1	0	0	0
2020-12-20T13:47:55.417-06:00	2021-01-15T14:52:05.032-06:00	PN	41	alive	19.2748552 -99.3080636 3430.850618030876 4.759	19.2748552	-99.3080636	3430.850618	4.759	E	180	yes	1608568653016.jpg	0.5_cm	0.4	5	other	0	0	0	0	0	0	0	1								less_10	1	0	0	0	0	0	1608568728088.jpg	closed	1608568702146.jpg	2	2	1608568753047.jpg	no			cover	grass	0	0	0	0	1	0	no		vXUqLb5yRUz3beTZ5RH2Po	ve2Ra7B3R6qR3ReDevQ9eJ		9016	c3f2bb56-fcd5-44ee-bcf0-d44b7a84e625	2020-12-21T22:54:47		1502	0	0	0	1	0	0	0
2020-12-20T13:50:15.508-06:00	2021-01-15T14:52:20.435-06:00	PN	41	alive	19.2750972 -99.3083829 3391.0378690240905 4.9	19.2750972	-99.3083829	3391.037869	4.9	E	181	yes	1608569272020.jpg	0.5_cm	0.3	4	other	0	0	0	0	0	0	0	1								less_10	1	0	0	0	0	0	1608569327123.jpg	closed	1608569384498.jpg	2	2	1608569401420.jpg	no			cover	grass other pine	0	1	0	0	1	1	no		vXUqLb5yRUz3beTZ5RH2Po	ve2Ra7B3R6qR3ReDevQ9eJ		9018	4628cacf-5338-41aa-b6a0-db1ef17dd56d	2020-12-21T22:54:59		1503	0	0	0	1	0	0	0
2020-12-20T13:54:33.066-06:00	2021-01-15T14:52:32.641-06:00	PN	41	alive	19.2750429 -99.3081459 3451.4385633226484 4.9	19.2750429	-99.3081459	3451.438563	4.9	E	182	yes	1608569679598.jpg	0.5_cm	0.3	4	ozone	0	1	0	0	0	0	0	0	less_10	1	0	0	0	0	0								1608569740831.jpg	closed	1608569785481.jpg	2	2	1608569806871.jpg	no			cover	grass other pine	0	1	0	0	1	1	no		vXUqLb5yRUz3beTZ5RH2Po	ve2Ra7B3R6qR3ReDevQ9eJ		9019	a56a15f4-8495-4b4d-bd35-548a515a147a	2020-12-21T22:55:08		1504	0	0	0	1	0	0	0
2020-12-20T13:57:42.059-06:00	2021-01-15T14:52:48.326-06:00	PN	41	alive	19.2749953 -99.3080754 3430.145125051029 4.492	19.2749953	-99.3080754	3430.145125	4.492	E	183	yes	1608570356315.jpg	0.5_cm	0.25	2	other	0	0	0	0	0	0	0	1								less_10	1	0	0	0	0	0	1608570421467.jpg	closed	1608570436320.jpg	2	2	1608570459408.jpg	no			cover	grass other pine	0	1	0	0	1	1	no		vXUqLb5yRUz3beTZ5RH2Po	ve2Ra7B3R6qR3ReDevQ9eJ		9020	61d2cbde-b632-4c00-b6f1-495d55ada0d2	2020-12-21T22:55:20		1505	0	0	0	1	0	0	0
2020-12-21T11:11:35.231-06:00	2021-01-15T14:53:03.947-06:00	PN	41	alive	19.2750259 -99.3079009 3431.7532225335017 4.988	19.2750259	-99.3079009	3431.753223	4.988	E	184	yes	1608570742014.jpg	0.5_cm	0.25	3	other	0	0	0	0	0	0	0	1								less_10	1	0	0	0	0	0	1608570770282.jpg	closed	1608570791664.jpg	2	2	1608570810415.jpg	no			cover	pine grass	0	1	0	0	1	0	no		vXUqLb5yRUz3beTZ5RH2Po	ve2Ra7B3R6qR3ReDevQ9eJ		9021	866cedcc-e683-4933-88e9-276a8c59845d	2020-12-21T22:57:14		1506	0	0	0	1	0	0	0
2020-12-21T11:18:06.554-06:00	2021-01-15T14:53:36.536-06:00	PN	41	alive	19.2749819 -99.3080654 3421.4316945439205 4.953	19.2749819	-99.3080654	3421.431695	4.953	E	185	yes	1608571172790.jpg	0.5_cm	0.35	4	other	0	0	0	0	0	0	0	1								less_10	1	0	0	0	0	0	1608571232016.jpg	closed	1608571248792.jpg	3	3	1608571277728.jpg	no			cover	pine grass other	0	1	0	0	1	1	no		vXUqLb5yRUz3beTZ5RH2Po	ve2Ra7B3R6qR3ReDevQ9eJ		9022	6ed62cf1-5728-4814-b4e7-7a3c91646e1e	2020-12-21T22:57:27		1507	0	0	0	1	0	0	0
2020-12-21T11:28:59.418-06:00	2021-01-15T14:53:49.966-06:00	PN	41	alive	19.2749799 -99.3082094 3396.6505951751024 4.9	19.2749799	-99.3082094	3396.650595	4.9	E	186	yes	1608571783191.jpg	0.5_cm	0.4	5	ozone	0	1	0	0	0	0	0	0	less_10	1	0	0	0	0	0								1608571827430.jpg	closed	1608571843517.jpg	2	2	1608571866686.jpg	no			cover	pine grass other	0	1	0	0	1	1	no		vXUqLb5yRUz3beTZ5RH2Po	ve2Ra7B3R6qR3ReDevQ9eJ		9023	97016799-cc43-4e66-8332-af2b90994031	2020-12-21T22:57:38		1508	0	0	0	1	0	0	0
2020-12-21T11:33:59.334-06:00	2021-01-15T14:54:02.117-06:00	PN	41	alive	19.2748862 -99.3080045 3431.313589253463 4.9	19.2748862	-99.3080045	3431.313589	4.9	E	187	yes	1608572096146.jpg	0.5_cm	0.35	5	ozone	0	1	0	0	0	0	0	0	less_10	1	0	0	0	0	0								1608572195774.jpg	closed	1608572214739.jpg	2	2	1608572237085.jpg	no			cover	grass pine	0	1	0	0	1	0	no		vXUqLb5yRUz3beTZ5RH2Po	ve2Ra7B3R6qR3ReDevQ9eJ		9024	507e5eb9-5ad8-480b-8588-92d8fdb59919	2020-12-21T22:57:49		1509	0	0	0	1	0	0	0
2020-12-21T13:17:16.614-06:00	2021-01-15T14:54:14.980-06:00	PN	43	alive	19.289956 -99.3166422 3146.099371207878 4.851	19.289956	-99.3166422	3146.099371	4.851	E	188	yes	1608578297607.jpg	40_cm	15		ozone	0	1	0	0	0	0	0	0	less_10	1	0	0	0	0	0								1608578354203.jpg	closed	1608578367783.jpg	38	28	1608578449282.jpg	yes	female	1608578496173.jpg	cover	fir other grass	1	0	0	0	1	1	no		vXUqLb5yRUz3beTZ5RH2Po	ve2Ra7B3R6qR3ReDevQ9eJ		9025	9b4a1b98-8d32-45b1-87a6-5c22a2125b81	2020-12-21T22:58:00		1510	0	0	0	1	0	0	0
2021-01-15T11:29:15.448-06:00	2021-01-15T11:36:58.123-06:00	CX	47	alive	19.2925481 -99.2953616 3472.2822265625 4.9	19.2925481	-99.2953616	3472.282227	4.9	D	166	yes	1610732045343.jpg	10_cm	7	13	ozone other	0	1	0	0	0	0	0	1	50	0	0	1	0	0	0								1610732129622.jpg	closed	1610732142974.jpg	7	6	1610732179576.jpg	no			exposed	fir other grass	1	0	0	0	1	1	no		vXUqLb5yRUz3beTZ5RH2Po	ve2Ra7B3R6qR3ReDevQ9eJ		9662	9542323c-f4af-46c9-8e63-03cc578174e7	2021-01-15T22:27:04		1511	0	0	0	1	0	0	0
2021-01-15T11:38:11.140-06:00	2021-01-15T11:44:27.853-06:00	CX	47	alive	19.292533 -99.295303 3483.572021484375 4.716	19.292533	-99.295303	3483.572021	4.716	D	167	yes	1610732424291.jpg	10_cm	7	16	ozone fungi other	0	1	1	0	0	0	0	1	50-70	0	0	0	1	0	0								1610732576481.jpg	closed	1610732591619.jpg	7	4	1610732640958.jpg	no			exposed	fir grass other pine	1	1	0	0	1	1	no		vXUqLb5yRUz3beTZ5RH2Po	ve2Ra7B3R6qR3ReDevQ9eJ		9663	159a6058-bb52-433d-a816-2130afdd53a5	2021-01-15T22:27:12		1512	0	0	0	1	0	0	0
2021-01-15T11:46:09.704-06:00	2021-01-15T11:52:17.782-06:00	CX	47	alive	19.2925075 -99.2952765 3484.8408203125 4.776	19.2925075	-99.2952765	3484.84082	4.776	D	168	yes	1610732926723.jpg	30_cm	8	19	ozone	0	1	0	0	0	0	0	0	50	0	0	1	0	0	0								1610733042310.jpg	closed	1610733060180.jpg	16	6	1610733118186.jpg	no			cover	fir pine other grass	1	1	0	0	1	1	no		vXUqLb5yRUz3beTZ5RH2Po	ve2Ra7B3R6qR3ReDevQ9eJ		9664	327fc62f-ca21-4f71-97b0-98298c685ccf	2021-01-15T22:27:22		1513	0	0	0	1	0	0	0
2021-01-15T11:52:56.072-06:00	2021-01-15T11:59:45.356-06:00	CX	47	alive	19.2924996 -99.2952684 3481.513671875 4.716	19.2924996	-99.2952684	3481.513672	4.716	D	169	yes	1610733358632.jpg	2_cm	3	8	ozone fungi	0	1	1	0	0	0	0	0	50	0	0	1	0	0	0								1610733512477.jpg	closed	1610733534136.jpg	6	5	1610733567845.jpg	no			cover	fir other grass	1	0	0	0	1	1	no		vXUqLb5yRUz3beTZ5RH2Po	ve2Ra7B3R6qR3ReDevQ9eJ		9665	df199128-fcd4-420f-8b8a-2814888e495c	2021-01-15T22:27:31		1514	0	0	0	1	0	0	0
2021-01-15T12:01:00.988-06:00	2021-01-15T12:06:57.698-06:00	CX	47	alive	19.2924995 -99.2952659 3483.818359375 4.931	19.2924995	-99.2952659	3483.818359	4.931	D	170	yes	1610733796909.jpg	10_cm	7	15	ozone acid_rain	0	1	0	0	0	0	1	0	50-70	0	0	0	1	0	0								1610733891600.jpg	closed	1610733947940.jpg	9	4	1610733979973.jpg	no			exposed	fir other grass	1	0	0	0	1	1	no		vXUqLb5yRUz3beTZ5RH2Po	ve2Ra7B3R6qR3ReDevQ9eJ		9666	33474f9d-63fe-4590-a3cc-858bf3c764a4	2021-01-15T22:27:37		1515	0	0	0	1	0	0	0
2021-01-15T12:13:29.153-06:00	2021-01-15T12:18:24.890-06:00	CX	48	alive	19.2925981 -99.2949993 3469.3232421875 4.931	19.2925981	-99.2949993	3469.323242	4.931	D	171	yes	1610734573635.jpg	6_cm	5	12	ozone	0	1	0	0	0	0	0	0	50	0	0	1	0	0	0								1610734632583.jpg	closed	1610734651030.jpg	9	3	1610734687898.jpg	no			exposed	fir grass other	1	0	0	0	1	1	no		vXUqLb5yRUz3beTZ5RH2Po	ve2Ra7B3R6qR3ReDevQ9eJ		9667	d6bcd10e-0eea-4f06-ad66-1eaad407561c	2021-01-15T22:27:46		1516	0	0	0	1	0	0	0
2021-01-15T12:18:42.444-06:00	2021-01-15T12:23:55.733-06:00	CX	48	alive	19.2925917 -99.2949421 3472.432373046875 4.931	19.2925917	-99.2949421	3472.432373	4.931	D	172	yes	1610734909445.jpg	10_cm	6	10	ozone	0	1	0	0	0	0	0	0	50-70	0	0	0	1	0	0								1610734968063.jpg	closed	1610734980327.jpg	9	6	1610735017476.jpg	no			cover	fir other grass	1	0	0	0	1	1	no		vXUqLb5yRUz3beTZ5RH2Po	ve2Ra7B3R6qR3ReDevQ9eJ		9668	b8627989-0fb8-440a-973d-fee958e295bb	2021-01-15T22:27:56		1517	0	0	0	1	0	0	0
2021-01-15T12:24:53.363-06:00	2021-01-15T12:29:15.385-06:00	CX	48	alive	19.2926066 -99.2949285 3474.498291015625 4.824	19.2926066	-99.2949285	3474.498291	4.824	D	173	yes	1610735217365.jpg	10_cm	6	12	ozone	0	1	0	0	0	0	0	0	50-70	0	0	0	1	0	0								1610735276607.jpg	closed	1610735286600.jpg	11	5	1610735320477.jpg	no			exposed	other grass fir	1	0	0	0	1	1	no		vXUqLb5yRUz3beTZ5RH2Po	ve2Ra7B3R6qR3ReDevQ9eJ		9669	1361b569-532d-4fe6-bf27-e1f09e83160d	2021-01-15T22:28:11		1518	0	0	0	1	0	0	0
2021-01-15T11:30:34.893-06:00	2021-01-15T11:34:05.805-06:00	CX	47	alive	19.2924716 -99.2951167 3461.046626972966 4.636	19.2924716	-99.2951167	3461.046627	4.636	E	193	yes	1610731898318.jpg	30_cm	8	17	ozone	0	1	0	0	0	0	0	0	less_10	1	0	0	0	0	0								1610731963727.jpg	closed	1610731978626.jpg	18	15	1610732026519.jpg	no			cover	fir pine	1	1	0	0	0	0	no		vXUqLb5yRUz3beTZ5RH2Po	ve2Ra7B3R6qR3ReDevQ9eJ		9670	670cb82c-93cc-45da-9229-1b695eadf0fe	2021-01-15T22:28:45		1519	0	0	0	1	0	0	0
2021-01-15T11:27:57.132-06:00	2021-01-15T11:37:39.286-06:00	CX	46	alive	19.2924927 -99.2956438 3489.490966796875 4.938	19.2924927	-99.2956438	3489.490967	4.938	H	161	yes	1610731970488.jpg	10_cm	7	16	ozone	0	1	0	0	0	0	0	0	Oct-40	0	1	0	0	0	0								1610732081757.jpg	closed	1610732116949.jpg	8	5	1610732163863.jpg	no			cover	fir bush grass other	1	0	0	1	1	1	no		vXUqLb5yRUz3beTZ5RH2Po	ve2Ra7B3R6qR3ReDevQ9eJ		9672	f9e589e2-c54c-4a93-a187-ef692d940245	2021-01-15T22:36:13		1520	0	0	0	1	0	0	0
2021-01-15T11:39:54.683-06:00	2021-01-15T11:44:41.184-06:00	CX	46	alive	19.2925108 -99.2956339 3472.197265625 4.938	19.2925108	-99.2956339	3472.197266	4.938	H	162	yes	1610732467987.jpg	10_cm	8.5	16	healthy	1	0	0	0	0	0	0	0															1610732577372.jpg	closed	1610732603676.jpg	9	7	1610732652449.jpg	no			exposed	fir bush grass other	1	0	0	1	1	1	no		vXUqLb5yRUz3beTZ5RH2Po	ve2Ra7B3R6qR3ReDevQ9eJ		9673	c2033fc3-afb8-4533-bb5c-0fc0fc30d659	2021-01-15T22:36:43		1521	0	0	0	1	0	0	0
2021-01-15T11:47:25.824-06:00	2021-01-15T11:51:44.961-06:00	CX	46	alive	19.2924829 -99.295584 3465.6669921875 4.931	19.2924829	-99.295584	3465.666992	4.931	H	163	yes	1610732901830.jpg	10_cm	7	14	ozone	0	1	0	0	0	0	0	0	less_10	1	0	0	0	0	0								1610732990911.jpg	closed	1610733012644.jpg	8	4	1610733087291.jpg	no			cover	fir grass other	1	0	0	0	1	1	no		vXUqLb5yRUz3beTZ5RH2Po	ve2Ra7B3R6qR3ReDevQ9eJ		9674	9b2a8d00-108f-49f9-9026-a0444d323d46	2021-01-15T22:37:09		1522	0	0	0	1	0	0	0
2021-01-15T11:53:40.456-06:00	2021-01-15T12:00:18.210-06:00	CX	46	alive	19.2924733 -99.2955784 3457.65869140625 4.561	19.2924733	-99.2955784	3457.658691	4.561	H	164	pending	1610733267080.jpg	40_cm	15		ozone other	0	1	0	0	0	0	0	1	50-70 70-100	0	0	0	1	1	0								1610733402301.jpg	closed	1610733424652.jpg	8	5	1610733505165.jpg	yes	female	1610733587886.jpg	exposed	grass other fir	1	0	0	0	1	1	no		vXUqLb5yRUz3beTZ5RH2Po	ve2Ra7B3R6qR3ReDevQ9eJ		9675	528714be-6769-41ab-99e2-ec488be41889	2021-01-15T22:37:30		1523	0	0	0	1	0	0	0
2021-01-15T12:00:42.630-06:00	2021-01-15T12:08:04.695-06:00	CX	46	alive	19.2924524 -99.2955419 3459.634765625 4.502	19.2924524	-99.2955419	3459.634766	4.502	H	165	yes	1610733885543.jpg	10_cm	7.5	16	ozone drougth	0	1	0	1	0	0	0	0	less_10	1	0	0	0	0	0								1610733998909.jpg	closed	1610734016875.jpg	9	3	1610734059744.jpg	no			exposed	fir other	1	0	0	0	0	1	no		vXUqLb5yRUz3beTZ5RH2Po	ve2Ra7B3R6qR3ReDevQ9eJ		9676	21235787-3582-4bd5-a431-b556ff4ece2a	2021-01-15T22:37:54		1524	0	0	0	1	0	0	0
2021-01-15T12:11:31.290-06:00	2021-01-15T12:15:14.514-06:00	CX	46	alive	19.2925134 -99.2956121 3465.184326171875 4.402	19.2925134	-99.2956121	3465.184326	4.402	H	166	yes	1610734347683.jpg	1_cm	1	7	ozone drougth	0	1	0	1	0	0	0	0	less_10	1	0	0	0	0	0								1610734427111.jpg	closed	1610734444809.jpg	4	4	1610734489877.jpg	no			exposed	fir grass other	1	0	0	0	1	1	no		vXUqLb5yRUz3beTZ5RH2Po	ve2Ra7B3R6qR3ReDevQ9eJ		9677	e78c23ae-5b81-4a2b-bf8f-00c3b473b916	2021-01-15T22:38:27		1525	0	0	0	1	0	0	0
2021-01-15T12:20:32.252-06:00	2021-01-15T12:26:15.243-06:00	CX	46	alive	19.2924324 -99.2955491 3466.6787109375 4.716	19.2924324	-99.2955491	3466.678711	4.716	H	168	yes	1610734880755.jpg	10_cm	5	10	ozone	0	1	0	0	0	0	0	0	less_10	1	0	0	0	0	0								1610735015072.jpg	closed	1610735032119.jpg	10	5	1610735151770.jpg	no			exposed	fir bush other	1	0	0	1	0	1	no		vXUqLb5yRUz3beTZ5RH2Po	ve2Ra7B3R6qR3ReDevQ9eJ		9679	fca944e0-40c0-4a95-83bd-642558ee8e8c	2021-01-15T22:39:08		1526	0	0	0	1	0	0	0
2021-01-15T12:30:58.920-06:00	2021-01-15T12:34:48.192-06:00	CX	46	alive	19.2924885 -99.2955654 3471.79736328125 4.759	19.2924885	-99.2955654	3471.797363	4.759	H	169	yes	1610735510792.jpg	10_cm	7	14	ozone other	0	1	0	0	0	0	0	1	50-70	0	0	0	1	0	0								1610735593799.jpg	closed	1610735609070.jpg	7	4	1610735663569.jpg	no			exposed	fir bush other	1	0	0	1	0	1	no		vXUqLb5yRUz3beTZ5RH2Po	ve2Ra7B3R6qR3ReDevQ9eJ		9680	9c62b89f-14a5-459f-8ebc-f0088e4651c1	2021-01-15T22:39:43		1527	0	0	0	1	0	0	0
